Ticker,Nombre,Clase de activo,Peso (%),Precio,Acciones,Valor de mercado,Valor nominal,Sector,C_a,ISIN,Bolsa de valores,Ubicación,Moneda,Mercado de divisas,Tipo de Cambio,Fecha
MEGAC,MEGACABLE HOLDINGS CPO,Equity,0.78,72.24,"5,758,646.00","416,004,587.04","416,004,587.04",Comunicación,B292SM8,MX01ME090003,Bolsa Mexicana De Valores,México,MXN,MXN,1,26/02/2021
GCC*,GRUPO CEMENTOS,Equity,0.77,130.81,"3,121,363.00","408,305,494.03","408,305,494.03",Materiales,2946663,MX01GC2M0006,Bolsa Mexicana De Valores,México,MXN,MXN,1,26/02/2021
BOLSAA,BOLSA MEXICANA DE VALORES,Equity,0.74,42.85,"9,140,576.00","391,673,681.60","391,673,681.60",Financieros,B39VVF6,MX01BM1B0000,Bolsa Mexicana De Valores,México,MXN,MXN,1,26/02/2021
Q*,QUALITAS CONTROLADORA,Equity,0.72,113.79,"3,339,764.00","380,031,745.56","380,031,745.56",Financieros,BYMXF65,MX01Q0000008,Bolsa Mexicana De Valores,México,MXN,MXN,1,26/02/2021
BBAJIOO,BANCO DEL BAJIO INSTITUCION DE BAN,Equity,0.62,24.03,"13,759,824.00","330,648,570.72","330,648,570.72",Financieros,BYSX0F3,MX41BB000000,Bolsa Mexicana De Valores,México,MXN,MXN,1,26/02/2021
SITESB.1,TELESITES B-1,Equity,0.62,18.47,"17,806,176.00","328,880,070.72","328,880,070.72",Comunicación,BD0G5P8,MX01SI080038,Bolsa Mexicana De Valores,México,MXN,MXN,1,26/02/2021
LABB,GENOMMA LAB INTERNATIONAL,Equity,0.57,20.99,"14,521,159.00","304,799,127.41","304,799,127.41",Cuidado de la Salud,B3B1C73,MX01LA010006,Bolsa Mexicana De Valores,México,MXN,MXN,1,26/02/2021
ALSEA,ALSEA DE CV,Equity,0.46,25.44,"9,692,659.00","246,581,244.96","246,581,244.96",Consumo discrecional,2563017,MXP001391012,Bolsa Mexicana De Valores,México,MXN,MXN,1,26/02/2021
LIVEPOLC.1,EL PUERTO DE LIVERPOOL C1,Equity,0.45,63.33,"3,800,926.00","240,712,643.58","240,712,643.58",Consumo discrecional,2306814,MXP369181377,Bolsa Mexicana De Valores,México,MXN,MXN,1,26/02/2021
MXN,MXN CASH,Cash,0.42,100,"220,849,523.00","220,849,523.14","220,849,523.14",Liquidez,-,-,-,México,MXN,MXN,1,26/02/2021
GENTERA*,GENTERA SAB DE CV,Equity,0.4,10.64,"20,171,873.00","214,628,728.72","214,628,728.72",Financieros,BHWQZW1,MX01GE0E0004,Bolsa Mexicana De Valores,México,MXN,MXN,1,26/02/2021
NMKA,CONTROLADORA NEMAK SAB DE CV,Equity,0.3,2.94,"53,897,431.00","158,458,447.14","158,458,447.14",Consumo discrecional,BNC5F75,MX01NM010000,Bolsa Mexicana De Valores,México,MXN,MXN,1,26/02/2021
GMEXICOB,GRUPO MEXICO B,Equity,11.83,107.46,"58,668,648.00","6,304,532,914.08","6,304,532,914.08",Materiales,2643674,MXP370841019,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/03/2021
AMXL,AMERICA MOVIL L,Equity,11.42,13.96,"435,876,708.00","6,084,838,843.68","6,084,838,843.68",Comunicación,2667470,MXP001691213,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/03/2021
WALMEX,WALMART DE MEXICO V,Equity,11.26,64.47,"93,076,189.00","6,000,621,904.83","6,000,621,904.83",Productos básicos de consumo,BW1YVH8,MX01WA000038,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/03/2021
FEMSAUBD,FOMENTO ECONOMICO MEXICANO,Equity,9.88,154.09,"34,162,926.00","5,264,165,267.34","5,264,165,267.34",Productos básicos de consumo,2242059,MXP320321310,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/03/2021
GFNORTEO,GPO FINANCE BANORTE,Equity,9.73,115.13,"45,050,217.00","5,186,631,483.21","5,186,631,483.21",Financieros,2421041,MXP370711014,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/03/2021
CEMEXCPO,CEMEX CPO,Equity,7.53,14.42,"278,236,784.00","4,012,174,425.28","4,012,174,425.28",Materiales,2406457,MXP225611567,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/03/2021
TLEVISAC,GRUPO TELEVISA,Equity,3.17,36.38,"46,505,448.00","1,691,868,198.24","1,691,868,198.24",Comunicación,2380108,MXP4987V1378,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/03/2021
ELEKTRA,GRUPO ELEKTRA,Equity,2.77,"1,374.28","1,072,453.00","1,473,850,708.84","1,473,850,708.84",Financieros,2967084,MX01EL000003,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/03/2021
GAPB,GRUPO AEROPORTUARIO DEL PACIFICO,Equity,2.7,213.66,"6,733,521.00","1,438,684,096.86","1,438,684,096.86",Industriales,B0ZV104,MX01GA000004,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/03/2021
ASURB,GRUPO AEROPORTUARIO DEL SURESTE B,Equity,2.5,363.03,"3,666,994.00","1,331,228,831.82","1,331,228,831.82",Industriales,2639349,MXP001661018,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/03/2021
BIMBOA,GRUPO BIMBO A,Equity,2.07,42.9,"25,682,766.00","1,101,790,661.40","1,101,790,661.40",Productos básicos de consumo,2392471,MXP495211262,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/03/2021
ORBIA,ORBIA ADVANCE CORP SA DE CV,Equity,1.9,54.57,"18,527,743.00","1,011,058,935.51","1,011,058,935.51",Materiales,BH3T8K8,MX01OR010004,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/03/2021
GRUMAB,GRUMA,Equity,1.74,241.39,"3,847,347.00","928,711,092.33","928,711,092.33",Productos básicos de consumo,2392545,MXP4948K1056,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/03/2021
KOFUBL,COCA-COLA FEMSA CLASS UBL UNITS,Equity,1.71,94.41,"9,653,972.00","911,431,496.52","911,431,496.52",Productos básicos de consumo,BHHP0S4,MX01KO000002,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/03/2021
KIMBERA,KIMBERLY-CLARK DE MEXICO CLASS A,Equity,1.7,34.93,"25,908,192.00","904,973,146.56","904,973,146.56",Productos básicos de consumo,2491914,MXP606941179,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/03/2021
AC,ARCA CONTINENTAL,Equity,1.53,100.85,"8,107,441.00","817,635,424.85","817,635,424.85",Productos básicos de consumo,2823885,MX01AC100006,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/03/2021
OMAB,GRUPO AEROPORTUARIO DEL CENTRO NOR,Equity,1.52,128.52,"6,323,245.00","812,663,447.40","812,663,447.40",Industriales,B1KFX13,MX01OM000018,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/03/2021
GFINBURO,GRUPO FINANCIERO INBURSA SRIES O,Equity,1.38,18.57,"39,568,520.00","734,787,416.40","734,787,416.40",Financieros,2822398,MXP370641013,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/03/2021
IENOVA*,INFRAESTRUCTURA ENERGETICA NOVA,Equity,1.19,78.88,"8,008,551.00","631,714,502.88","631,714,502.88",Servicios,B84XBP2,MX01IE060002,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/03/2021
ALFAA,ALFA A,Equity,1.14,11.8,"51,433,927.00","606,920,338.60","606,920,338.60",Industriales,2043423,MXP000511016,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/03/2021
PINFRA,PROMOTORA Y OPERADORA DE INFRAESTR,Equity,1.13,156.36,"3,843,112.00","600,908,992.32","600,908,992.32",Industriales,2393388,MX01PI000005,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/03/2021
PE&OLES,INDUST PENOLES,Equity,1.12,263.63,"2,265,196.00","597,173,621.48","597,173,621.48",Materiales,2448200,MXP554091415,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/03/2021
CUERVO,BECLE SA DE CV,Equity,0.88,46.76,"10,075,009.00","471,107,420.84","471,107,420.84",Productos básicos de consumo,BYM4063,MX01CU010003,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/03/2021
GCARSOA1,GRUPO CARSO SERIES A1,Equity,0.87,55.88,"8,321,408.00","465,000,279.04","465,000,279.04",Industriales,2393452,MXP461181085,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/03/2021
VESTA*,CORPORACION INMOBILIARIA VESTA,Equity,0.83,42.82,"10,367,191.00","443,923,118.62","443,923,118.62",Inmobiliario,B8F6ZF8,MX01VE0M0003,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/03/2021
GCC*,GRUPO CEMENTOS,Equity,0.79,141.86,"2,977,212.00","422,347,294.32","422,347,294.32",Materiales,2946663,MX01GC2M0006,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/03/2021
MEGAC,MEGACABLE HOLDINGS CPO,Equity,0.76,73.24,"5,506,800.00","403,318,032.00","403,318,032.00",Comunicación,B292SM8,MX01ME090003,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/03/2021
BBAJIOO,BANCO DEL BAJIO INSTITUCION DE BAN,Equity,0.68,27.57,"13,123,077.00","361,803,232.89","361,803,232.89",Financieros,BYSX0F3,MX41BB000000,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/03/2021
SITESB.1,TELESITES B-1,Equity,0.68,21.25,"16,983,851.00","360,906,833.75","360,906,833.75",Comunicación,BD0G5P8,MX01SI080038,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/03/2021
BOLSAA,BOLSA MEXICANA DE VALORES,Equity,0.67,41.25,"8,720,038.00","359,701,567.50","359,701,567.50",Financieros,B39VVF6,MX01BM1B0000,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/03/2021
Q*,QUALITAS CONTROLADORA,Equity,0.67,112.42,"3,188,606.00","358,463,086.52","358,463,086.52",Financieros,BYMXF65,MX01Q0000008,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/03/2021
LABB,GENOMMA LAB INTERNATIONAL,Equity,0.54,20.61,"13,869,419.00","285,848,725.59","285,848,725.59",Cuidado de la Salud,B3B1C73,MX01LA010006,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/03/2021
ALSEA,ALSEA DE CV,Equity,0.53,30.28,"9,248,516.00","280,045,064.48","280,045,064.48",Consumo discrecional,2563017,MXP001391012,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/03/2021
LIVEPOLC.1,EL PUERTO DE LIVERPOOL C1,Equity,0.49,71.63,"3,629,523.00","259,982,732.49","259,982,732.49",Consumo discrecional,2306814,MXP369181377,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/03/2021
RA,REGIONAL SAB DE CV,Equity,0.41,95.92,"2,290,484.00","219,703,225.28","219,703,225.28",Financieros,BG1Z6X0,MX01R0000006,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/03/2021
MXN,MXN CASH,Cash,0.28,100,"150,845,427.00","150,845,427.10","150,845,427.10",Liquidez,-,-,-,México,MXN,MXN,1,31/03/2021
WALMEX,WALMART DE MEXICO V,Equity,11.35,66.31,"92,261,621.00","6,117,868,088.51","6,117,868,088.51",Productos básicos de consumo,BW1YVH8,MX01WA000038,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/04/2021
AMXL,AMERICA MOVIL L,Equity,11.35,14.15,"432,062,389.00","6,113,682,804.35","6,113,682,804.35",Comunicación,2667470,MXP001691213,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/04/2021
GMEXICOB,GRUPO MEXICO B,Equity,9.88,91.57,"58,154,953.00","5,325,249,046.21","5,325,249,046.21",Materiales,2643674,MXP370841019,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/04/2021
FEMSAUBD,FOMENTO ECONOMICO MEXICANO,Equity,9.86,156.89,"33,863,620.00","5,312,863,341.80","5,312,863,341.80",Productos básicos de consumo,2242059,MXP320321310,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/04/2021
